id_discussion,title,link,score,answer_count,view_count,creation_date,tags
71951200,"Anchor,Solana -&gt; failed to send transaction: Transaction simulation failed Custom Error 0x0",https://stackoverflow.com/questions/71951200/anchor-solana-failed-to-send-transaction-transaction-simulation-failed-custo,0,0,1596,2022/4/21 16:27,"solana, solana-web3js, anchor-solana"
37511395,Using gstreamer to stream from webcam over UDP,https://stackoverflow.com/questions/37511395/using-gstreamer-to-stream-from-webcam-over-udp,0,1,1592,2016/5/29 22:59,"command-line-interface, gstreamer"
44286798,Can a WebAssembly program leak memory?,https://stackoverflow.com/questions/44286798/can-a-webassembly-program-leak-memory,3,2,1591,2017/5/31 21:57,"web, memory-leaks, webassembly"
58491675,Is there a WebAssembly interpreter for IE?,https://stackoverflow.com/questions/58491675/is-there-a-webassembly-interpreter-for-ie,3,2,1590,2019/10/22 1:49,"javascript, node.js, internet-explorer, virtual-machine, webassembly"
70966950,solana-web3.js Invalid param: unrecognized Token program id,https://stackoverflow.com/questions/70966950/solana-web3-js-invalid-param-unrecognized-token-program-id,1,1,1590,2022/2/3 14:50,"nft, solana-web3js, phantom-wallet"
72519771,Maximum recursive updates exceeded in component,https://stackoverflow.com/questions/72519771/maximum-recursive-updates-exceeded-in-component,0,1,1590,2022/6/6 23:15,"typescript, vue.js, vue-component, vuejs3, vue-reactivity"
42957999,Script doesn&#39;t print to console in real time [PYTHON],https://stackoverflow.com/questions/42957999/script-doesnt-print-to-console-in-real-time-python,1,1,1589,2017/3/23 0:51,"python, printing, flush, ibpy"
68471897,&quot;It is likely you do not have the permissions&quot; when trying to launch the development server for WebAssembly + Vite + Vue,https://stackoverflow.com/questions/68471897/it-is-likely-you-do-not-have-the-permissions-when-trying-to-launch-the-develop,1,0,1586,2021/7/21 23:00,"vue.js, rust, webassembly, vite, rust-wasm"
71192411,Solana CPI (runtime) invoke fails when creating a new account by system_instruction::create_account (on-chain program with anchor framework),https://stackoverflow.com/questions/71192411/solana-cpi-runtime-invoke-fails-when-creating-a-new-account-by-system-instruct,-5,1,1583,2022/2/20 15:59,"typescript, rust, blockchain, solana, anchor-solana"
30246583,Streaming video from PtGrey Camera using GStreamer,https://stackoverflow.com/questions/30246583/streaming-video-from-ptgrey-camera-using-gstreamer,0,1,1582,2015/5/15 4:18,"c++, video-streaming, gstreamer"
63764519,no prebuilt wasm-opt binaries,https://stackoverflow.com/questions/63764519/no-prebuilt-wasm-opt-binaries,4,1,1582,2020/9/6 21:09,"rust, webassembly, wasm-bindgen, wasm-pack"
53518290,Web3j call contract method without credentials,https://stackoverflow.com/questions/53518290/web3j-call-contract-method-without-credentials,0,1,1581,2018/11/28 19:21,"ethereum, web3-java"
44713736,Copying a smart contract,https://stackoverflow.com/questions/44713736/copying-a-smart-contract,2,1,1580,2017/6/23 13:31,"blockchain, ethereum"
52139936,Why we can&#39;t send ether to ethereum address 0x1 via smart contracts,https://stackoverflow.com/questions/52139936/why-we-cant-send-ether-to-ethereum-address-0x1-via-smart-contracts,6,1,1579,2018/9/3 2:28,"blockchain, ethereum, solidity, smartcontracts, ether"
71560838,Send a buy transaction to magic eden market on Solana Blockchain with python,https://stackoverflow.com/questions/71560838/send-a-buy-transaction-to-magic-eden-market-on-solana-blockchain-with-python,0,1,1579,2022/3/22 0:24,"python, solana, solana-transaction-instruction"
62587188,How to properly load SIDE_MODULE from MAIN_MODULE in Emscripten?,https://stackoverflow.com/questions/62587188/how-to-properly-load-side-module-from-main-module-in-emscripten,4,0,1576,2020/6/26 10:38,"c, emscripten"
73906744,"The module seem to be a WebAssembly module, but module is not flagged as WebAssembly module for webpack",https://stackoverflow.com/questions/73906744/the-module-seem-to-be-a-webassembly-module-but-module-is-not-flagged-as-webasse,1,1,1576,2022/9/30 17:36,"vue.js, webpack, webassembly, wasm-pack"
71240084,How to plot Stacked Bar Chart with Text Overlay with Plotly in Python?,https://stackoverflow.com/questions/71240084/how-to-plot-stacked-bar-chart-with-text-overlay-with-plotly-in-python,1,1,1574,2022/2/23 23:49,"python, plotly, data-visualization, stacked-bar-chart"
60182279,Solidity: Why does a faulty input set my boolean to &quot;true&quot;?,https://stackoverflow.com/questions/60182279/solidity-why-does-a-faulty-input-set-my-boolean-to-true,2,2,1572,2020/2/12 14:23,"boolean, ethereum, solidity, smartcontracts, remix"
22784831,What&#39;s the best way to send generic repository via WCF?,https://stackoverflow.com/questions/22784831/whats-the-best-way-to-send-generic-repository-via-wcf,11,6,1572,2014/4/1 19:42,"c#, wcf, generics"
39025813,"HDF-EOS configure fails, &quot;C compiler cannot create executables&quot;",https://stackoverflow.com/questions/39025813/hdf-eos-configure-fails-c-compiler-cannot-create-executables,0,1,1572,2016/8/19 3:09,"c, linux, gcc, configure, hdf"
70180309,How to link wasi-libc with shared memory flag?,https://stackoverflow.com/questions/70180309/how-to-link-wasi-libc-with-shared-memory-flag,1,2,1572,2021/12/1 15:15,"clang, webassembly"
50678655,url-loader configuration in webpack is loading the images from different path in React JS project,https://stackoverflow.com/questions/50678655/url-loader-configuration-in-webpack-is-loading-the-images-from-different-path-in,2,2,1572,2018/6/4 18:38,"javascript, reactjs, webpack"
44847404,BeautifulSoup get element inside li tag,https://stackoverflow.com/questions/44847404/beautifulsoup-get-element-inside-li-tag,1,1,1572,2017/6/30 21:14,python-3.x
54001540,"Error: Returned error: invalid sender, Ethereum private network error",https://stackoverflow.com/questions/54001540/error-returned-error-invalid-sender-ethereum-private-network-error,0,1,1570,2019/1/2 13:16,"lambda, blockchain, ethereum, truffle, go-ethereum"
70070177,deposite and withdraw erc20 token using smart contract,https://stackoverflow.com/questions/70070177/deposite-and-withdraw-erc20-token-using-smart-contract,0,1,1570,2021/11/23 1:44,"blockchain, solidity, transfer, metamask, erc20"
60786667,Rust/Webassembly/wasm-bindgen - getting values from `js_sys&#39; Promise,https://stackoverflow.com/questions/60786667/rust-webassembly-wasm-bindgen-getting-values-from-js-sys-promise,4,1,1568,2020/3/21 18:21,"promise, rust, webassembly, wasm-bindgen"
47286798,How can I create and reference a table in WebAssembly?,https://stackoverflow.com/questions/47286798/how-can-i-create-and-reference-a-table-in-webassembly,3,1,1568,2017/11/14 21:13,webassembly
54594718,CXXFLAGS not being appended in makefile,https://stackoverflow.com/questions/54594718/cxxflags-not-being-appended-in-makefile,1,2,1565,2019/2/8 22:39,"makefile, gnu-make"
71369312,[Solana / Solana/Web3.js]Unable to Airdrop Sol. Internal Error is thrown,https://stackoverflow.com/questions/71369312/solana-solana-web3-jsunable-to-airdrop-sol-internal-error-is-thrown,1,2,1564,2022/3/6 18:05,"blockchain, smartcontracts, solana, solana-web3js"
46566562,gitlab multiline line config in docker compose file,https://stackoverflow.com/questions/46566562/gitlab-multiline-line-config-in-docker-compose-file,3,1,1564,2017/10/4 21:46,"docker-compose, gitlab"
71780258,Next.js Deploy to Netlify,https://stackoverflow.com/questions/71780258/next-js-deploy-to-netlify,0,1,1564,2022/4/7 18:12,"next.js, netlify"
72382246,Panic: Index out of bounds | Solidity | truffle,https://stackoverflow.com/questions/72382246/panic-index-out-of-bounds-solidity-truffle,1,1,1564,2022/5/26 1:56,"solidity, truffle, ganache"
64598596,How to import wasm file generated by wasm-pack inside typescript file?,https://stackoverflow.com/questions/64598596/how-to-import-wasm-file-generated-by-wasm-pack-inside-typescript-file,4,1,1564,2020/10/30 4:13,"typescript, rust, webassembly, deno"
70812395,Aborted (core dumped) in solana-test-validator,https://stackoverflow.com/questions/70812395/aborted-core-dumped-in-solana-test-validator,2,1,1563,2022/1/22 19:34,"testing, anchor, solana"
71218486,What does solana-test-validator do on the background?,https://stackoverflow.com/questions/71218486/what-does-solana-test-validator-do-on-the-background,0,1,1562,2022/2/22 17:03,"blockchain, solana"
56039594,Running C# dll in browser for calculations only,https://stackoverflow.com/questions/56039594/running-c-dll-in-browser-for-calculations-only,4,2,1562,2019/5/8 19:20,"dll, webassembly, blazor"
60195490,"How to distribute package for expo? (.web.js, .js configuration)",https://stackoverflow.com/questions/60195490/how-to-distribute-package-for-expo-web-js-js-configuration,5,1,1562,2020/2/13 3:20,"javascript, react-native, webpack, expo, metro-bundler"
50708257,Truffle with Golang Web3,https://stackoverflow.com/questions/50708257/truffle-with-golang-web3,0,2,1561,2018/6/6 4:15,"go, ethereum, truffle, go-ethereum"
72260607,Solana: Change owner of account,https://stackoverflow.com/questions/72260607/solana-change-owner-of-account,1,1,1561,2022/5/16 22:12,solana
71949117,Can you call a Solidity contract method with only Metamask?,https://stackoverflow.com/questions/71949117/can-you-call-a-solidity-contract-method-with-only-metamask,0,1,1560,2022/4/21 12:55,"javascript, ethereum, solidity, metamask"
40760672,How to get historical stock data from Interactive Broker using `ibpy`?,https://stackoverflow.com/questions/40760672/how-to-get-historical-stock-data-from-interactive-broker-using-ibpy,2,1,1560,2016/10/14 3:50,"python, interactive-brokers"
68977302,How to call a function that returns tuple[],https://stackoverflow.com/questions/68977302/how-to-call-a-function-that-returns-tuple,3,2,1558,2021/8/30 6:12,"java, ethereum, web3-java"
71178182,"ExecutionError:Smart contract panicked:panicked at Cannot deserialize the contract state.:Custom kind:InvalidInput,error:&quot;Unexpected length of input&quot;",https://stackoverflow.com/questions/71178182/executionerrorsmart-contract-panickedpanicked-at-cannot-deserialize-the-contra,3,1,1557,2022/2/19 2:21,"rust, nearprotocol, near"
64887395,How to pass an array of primitive element type from javascript to wasm in Rust fast?,https://stackoverflow.com/questions/64887395/how-to-pass-an-array-of-primitive-element-type-from-javascript-to-wasm-in-rust-f,0,1,1556,2020/11/18 13:05,"javascript, rust, webassembly, wasm-bindgen"
45615351,Issue to run curl command in windows 7 Docker Quickstart Terminal,https://stackoverflow.com/questions/45615351/issue-to-run-curl-command-in-windows-7-docker-quickstart-terminal,4,2,1555,2017/8/10 21:37,"curl, virtualbox, blockchain, hyperledger-fabric, docker-toolbox"
62176931,Why does WebAssembly.instantiate() fail with invalid memory limits with a module properly working in Chrome?,https://stackoverflow.com/questions/62176931/why-does-webassembly-instantiate-fail-with-invalid-memory-limits-with-a-module,1,1,1555,2020/6/3 23:41,"node.js, webassembly"
24351695,Mechanize does not follow redirect after website login,https://stackoverflow.com/questions/24351695/mechanize-does-not-follow-redirect-after-website-login,1,0,1555,2014/6/22 21:26,"python, mechanize, twill"
50592572,how to deploy contract to ganache test network and interact with it?,https://stackoverflow.com/questions/50592572/how-to-deploy-contract-to-ganache-test-network-and-interact-with-it,1,1,1553,2018/5/30 4:38,"blockchain, truffle"
57580023,How to avoid System.TypeLoadException unhandled exception in browser when loading Blazor client-side application,https://stackoverflow.com/questions/57580023/how-to-avoid-system-typeloadexception-unhandled-exception-in-browser-when-loadin,3,3,1553,2019/8/21 2:59,"c#, webassembly, blazor, blazor-client-side"
58619060,"Uncaught (in promise) Error: Returned values aren&#39;t valid, did it run Out of Gas? (Works locally but not on Ropsten)",https://stackoverflow.com/questions/58619060/uncaught-in-promise-error-returned-values-arent-valid-did-it-run-out-of-gas,-1,1,1553,2019/10/30 13:04,"javascript, ethereum, web3js"
70774507,Do a web request in yew.rs v0.19,https://stackoverflow.com/questions/70774507/do-a-web-request-in-yew-rs-v0-19,0,3,1553,2022/1/20 0:44,"rust, webassembly, yew"
56543434,Exporting classes from WebAssembly to JavaScript with Assemblyscript?,https://stackoverflow.com/questions/56543434/exporting-classes-from-webassembly-to-javascript-with-assemblyscript,5,1,1553,2019/6/11 20:11,"typescript, webassembly, assemblyscript"
63783578,How to import JavaScript functions with wasm-bindgen with --target no-modules?,https://stackoverflow.com/questions/63783578/how-to-import-javascript-functions-with-wasm-bindgen-with-target-no-modules,6,0,1552,2020/9/8 4:02,"javascript, rust, webassembly, wasm-bindgen"
46043622,How do I access compiled memory in WebAssembly from js,https://stackoverflow.com/questions/46043622/how-do-i-access-compiled-memory-in-webassembly-from-js,6,1,1550,2017/9/5 4:24,"javascript, c++, webassembly"
58219600,Firebase hosting - wasm streaming compile failed,https://stackoverflow.com/questions/58219600/firebase-hosting-wasm-streaming-compile-failed,2,0,1549,2019/10/3 20:54,"c#, firebase, unity-game-engine, firebase-hosting, unity-webgl"
70486466,How to get historical data on transactions performed by smart contracts on Solana?,https://stackoverflow.com/questions/70486466/how-to-get-historical-data-on-transactions-performed-by-smart-contracts-on-solan,1,1,1546,2021/12/26 20:33,"blockchain, smartcontracts, solana"
55921774,Share WebAssembly.Memory between module instances,https://stackoverflow.com/questions/55921774/share-webassembly-memory-between-module-instances,6,1,1546,2019/4/30 21:15,"emscripten, webassembly"
57788496,Fallback function not being called when function does not exist in contract,https://stackoverflow.com/questions/57788496/fallback-function-not-being-called-when-function-does-not-exist-in-contract,0,2,1544,2019/9/4 20:33,"mocha.js, ethereum, solidity, web3js"
73052807,Transaction Signature Verification failed,https://stackoverflow.com/questions/73052807/transaction-signature-verification-failed,1,1,1543,2022/7/20 21:46,"transactions, solana, nft, solana-web3js"
46173463,Gstreamer python get bus message reconnection,https://stackoverflow.com/questions/46173463/gstreamer-python-get-bus-message-reconnection,0,1,1542,2017/9/12 18:00,"python, tkinter, gstreamer, python-gstreamer"
56372448,couldn&#39;t get interactive broker historical data,https://stackoverflow.com/questions/56372448/couldnt-get-interactive-broker-historical-data,0,1,1541,2019/5/30 13:59,interactive-brokers
62160329,Where to get Oracle and JobID?,https://stackoverflow.com/questions/62160329/where-to-get-oracle-and-jobid,0,1,1539,2020/6/3 3:54,"blockchain, solidity"
